email_text,label
"




fancy twenty-one miles goes. everyone bad understand usedto goes.
Certified OnlinePharmacy
Genuine Quality Ingredient & All Countries Shipping

ViagraAs 10pills 
$57CialisAs 20pills $1xx
PhentermineAs 30pills $1xxValiumAs 30pills $95
XanaxAs 30pills $99LevitraAs 10pills $73plus 30 meds moreRivotrilAs 30pills $70AtivanAs 30pills $90AmbienAs 30pills $1xxMeridiaAs 30pills $1xxSomaAs 30pills $1xxCelebrexAs 30pills $1xxplus 30 meds more


Best 
Price - Click Here To View 
More
street sorry morning possible son taste convenient, proceeded scene purpose within.



",phishing
"here is next week ' s neon lesson . let me know if we can help in any other
way . thanks !
becky
- experiencing god week 3 . doc",safe
"Say goodbye to your small dick and say hello to the big one brought by Penis Enlarge Patch.

http://www.kalor.hk/?izijspmvbm

Penis Enlarge Patch works like body building pills building new layers of cells on your penis. 














------------------------
   And always the pine tree had grown, insolent in the pride of a creature set in the right surroundings. The imprisoned man had felt himself dwarfed by its height. But now, he looked up at it again, and laughed aloud. It had come late, but it had come. He was fifty-seven years old, almost three-score, but all his life was still to be lived. He said to himself that some folks lived their lives while they did their work, but he had done all his tasks first, and now he could live. The unexpected arrival of the timber merchant and the sale of that piece of land hed never thought would bring him a cent -- was not that an evident sign that Providence was with him? He was too old and broken now to work his way about as he had planned at first, but here had come this six hundred dollars like rain from the sky. He would start as soon as he could sell his stock. 

",phishing
"Genuine Swiss made Rolex replicas are as close to the real thing 
as a replica watch can be.
Not always even the professional jewelers are unable to tell the difference from the real Rolex watch.  
All genuine Swiss Rolex Replicas should have the following: Full 1-year Warranty 
   Solid 14k or 18k Gold on two-toned models
   Guaranteed triple-wrapped gold on all-gold models 
   Genuine sapphire crystal - a type of glass that is many times better 
  at resisting scratches than regular glass.
   The color of the gold looks exactly like a genuine Rolex watch If the retail dealer does not offer this, do not purchase from them!REPLICA \\/\\/atches BAZAAR!

",phishing
"
Do Not consolidate your debt   Eliminate it!

Legally ELIMINATE your creditT card and other unsecured debt

* WITHOUT ever making another payment to your creditors
* WITHOUT it affecting your credit long-term
* WITHOUT confrontation

Visit www.directsavemake.com


This IS NOT:

* Bankruptcy
* Consolidation
* Or refinancing of any kind

Visit here http://directsavemake.com to learn how


* Must have a minimum of $10K in combined household unsecured debt to apply. 
* Must be a US resident.


",phishing
"Is that Saturday 19th or 26th?

-----Original Message-----
From: Francesco Sedati [mailto:fsedati@sarofim.com]
Sent: Wednesday, January 16, 2002 8:22 AM
To: 'massi3001@hotmail.com'; 'Marco S'; 'Mauro'; 'Paul'; 'Lisa';
'Eltin'; 'Claudio'; 'ana'; 'fedebw@hotmail.com'; 'zina@clearworks.net';
'vpimenov@enron.com'; 'veronica.hill@enron.com';
'biliana.pehlivanova@enron.com'; 'vespinoceleste@hotmail.com';
'PM982101@MSXSEPC.SHELL.COM'; 'eltin.g.lunny@exxonmobil.com'; 'Dave'
Subject: Federico's birthday



> Hey guys
> we want to organize a dinner for Federico's birthday next saturday.
> Massimo's guest house would be ideal but we need to reach a quorum in
> order to reserve it. Please let us know ASAP if you're coming and fill
> free to bring other people. Food and drinks are very welcomed.
> See you on saturday 

",safe
"For all you fishermen, see the link below:

http://www.allaboutcabo.com/fishreport5.htm

",safe
"
It breaks your heart to see the one you love is happy with someone else, but it's more painful to know that the one you love is unhappy with you. http://ncnxnm.shallstraight.com


",phishing
"hello
original swiss watchs
all reputed makes and models available
daytona
submariner
yacht - master
date - date
explorer
gmt - master ii
air - king
date - just
day - date
oyster perpetual
watches , clocks and alarm clocks manufactured in switzerland bear the designation - swiss made - ( or its abbreviation swiss ) as well as the logo of the producer or distributor . this label enjoys a solid reputation throughout the world .
what lies behind this reputation
what does a label like this mean for the consumer
swiss made embodies a concept of quality that has been forged over the years . it includes the technical quality of watches ( accuracy , reliability , water - resistance and shock - resistance ) , as well as their aesthetic quality ( elegance and originality of design ) . it covers both traditional manufacturing and new technologies ( micro - electronics ) .
the swiss are not the only watchmakers to manufacture high - quality timepieces and are consequently faced with strong competition . however , thanks to their unique infrastructure and to their know - how and spirit of innovation , they have succeeded in maintaining their leading position .
the intrinsic value of the swiss made label , therefore , is the result of considerable efforts on the part of watchmaking companies , who are ultimately responsible for maintaining its reputation .
sincerely ,
mathew kilgore
sales manager
original swiss watchs
",phishing
"The cabins poured forth a torrent of sailors and officers, each with heaving breast and troubled eye watching the course of the cetacean Looking for not expensive high-quality software? We might have just what you need. Windows XP Professional 2002 ................ $50 Adobe Photoshop 7.0 ........................ $60 Microsoft Office XP Professional 2002 ....... $60 Corel Draw Graphics Suite 11 ................ $60 Also:        Quark Xpress 6 Passport Multilanguage      Borland Delphi 7 Enterprise Edition                      Norton System Works 2003           Office 2000 Premium Edition PE MS Project 2003 Professional Windows 2003 Server Windows 2000 Workstation  Windows 2000 Server           Windows NT 4.0 and lots more... no msg At six o'clock day began to break; and, with the first glimmer of light, the electric light of the narwhal disappeared. But in choosing the President, the votes shall be taken by States, the representation from each state having one vote; A quorum for this purpose shall consist of a member or members from two thirds of the states, and a majority of all the states shall be necessary to a choice; struck on her starboard quarter a rock, marked in no chart for that part of the sea? His person attracted attention, but above all the boldness of his look, which gave a singular expression to his face!!!",phishing
"ucttfgyu Viagra, Valium, Xanax, Valium, Cialis shipping 3-7 days world wide get them here delacrnysrslqaulqwq",phishing
"
Sometimes even the professional jewelers 

Classical Bvlgari watches at Replica Classics   

Order Rolex Replica //atches 0nline!   

http://lyingsopnag.com/


",phishing
"
    7th International Conference on Development and Learning
       Asilomar Conference Center, Monterey, California
          August 9th-12th, 2008, http://www.icdl08.org/


Call for Papers

The scope of development and learning covered by this conference 
includes perceptual, cognitive, behavioral, emotional and all other 
mental capabilities that are exhibited by humans, higher animals, 
artificial systems and robots. Investigations of the biological and 
computational mechanisms of mental development are expected to improve 
our understanding of the working of the whole range of mental 
capabilities in humans and to enable autonomous development of these 
highly complex capabilities by robots and other artificial systems. The 
International Conference on Development and Learning strives to bring 
together researchers in neuroscience, psychology, artificial 
intelligence and robotics and other related areas to encourage 
understanding and cross-fertilization of the latest ideas and results 
from the different disciplines.


ICDL 2008 will accept two types of submissions:

1) Full six-page paper submissions. Accepted papers will be included in 
the conference proceedings and will be selected for either an oral 
presentation or as a featured poster presentation. Featured posters will 
have a 1 minute ""teaser"" presentation as part of the main conference 
session and will be showcased in the poster sessions.

2) One-page poster abstract submissions. To encourage late-breaking 
results or for work that is not sufficiently mature for a full paper, 
ICDL will accept 1-page abstracts. These submissions will NOT be 
included in the conference proceedings. Accepted abstracts will be 
presented during the evening poster sessions.


Important dates:
Feb. 15   Special session proposals due
March 14  Full 6-page paper submissions due
March 21  Tutorial proposals due
April 14  Notification of accept/reject
April 18  1-page poster abstracts due
May 9     Camera-Ready Copy due


Plenary Speakers:
* Richard Aslin, U. of Rochester
* Terry Jernigan, UCSD
* Andrew Ng, Stanford

General Chairs:
* Jay McClelland, Stanford
* Juyang Weng, Michigan State

Program Chairs:
* Gedeon Deak, UCSD
* Brian Scassellati, Yale

Sponsored by:
* IEEE Computational Intelligence Society
* Cognitive Science Society

For more information please check the conference web site:
  http://www.icdl08.org/


",safe
"Dear jose@monkey.org  You are about exceeding your free data volume.  Avoid mail subscription suspension,and email retrival malfunction, by following below reference  ALLOCATE MORE DATA TO [jose@monkey.org]  We will not be responsible for any subscription suspension or email retrival malfunction if after this warning no response from you.  Mail Team  Dear jose@monkey.org You are about exceeding your free data volume. Avoid mail subscription suspension,and email retrival malfunction, by following below reference ALLOCATE MORE DATA TO [jose@monkey.org] We will not be responsible for any subscription suspension or email retrival malfunction if after this warning no response from you. Mail Team",phishing
"Dear customer.Do you shop for medications on the Web? You do? But do you know that 70% of Web-shoppers are regularly being sold fake medications? Protect yourself now choose a reliable online pharmacy.Everyone knows that drug sale taxes are much lower in Canada than in the USA that's why many Americans choose to purchase their medications at CanadianPharmacy. A much lower price for drugs of the same generic quality that's what CanadianPharmacy has to offer you.CanadianPharmacy 100% safety at the lowest price you've ever seen. Only generic drugs on sale.Best regards,Diana Boyer


",phishing
"On Mon, Jul 22, 2002 at 03:48:54PM +0100, Justin MacCarthy mentioned:
> Never having to support a large network myself, I know very little about
> this..  but what do lex & yacc have to do with anything ?
> These are language parsers, used to build complilers / interptreters  and
> the like???!!!

 Bind configs are one sort of file.

 I think the person asking Kevin the question would like to have a nice
config language like:

 domain: ""bing.com""
 hosts:  www mail arse smeg twitter
 ttl:    20000

 and then using lex & yacc, they could write a program that converts
between that config file, and the tedious bind configs, and maybe even
auto-generate a reverse DNS config file while they are at it.

 Personally, I think they are demented. It's much more a job for something
simple like Sed or Awk. People using lex & yacc just because they can make
baby jesus cry.

Kate


-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",safe
"
Dear Matt.Smith@ENRON.com:

BulletProof dedicated server:

Clean IPs
1024MB RAM DDR
P4 3.2GHz CPU
72GB SCSI
Dedicated 100 M fiber
Unlimited Data Transfer
Linux/Windows/FreeBSD
Any software
Located in China
US$599.00 per month

You may use the server for:

Bulk Web Hosting
Direct & Proxy Mailing

We also supply Target Email list according to your 
order, and sending out your message for you. 

Looking forward to do business with you.

Cheers!

Mr Bell
Support Team
KZL123123@sohu.com

Click here to take: Noit@yahoo.com
",phishing
"Dear Chris, I do not have the references here, but AFAIR: if x and y are two time series, we say that ""x does not Granger-cause y"" (x ngc y) if the models  (1) y~y(-1)+y(-2)+...+x(-1)+x(-2)+... and (2) y~y(-1)+y(-2)+... are ""equivalent"", i.e. if past values of x ""do not help explaining"" y. The Granger test is thus the exclusion test for the lagged x in (1) (see ?grangertest). The Sims test, which is equivalent to the Granger test under certain circumstances, substitutes (1) with  (3) y~x(-1)+x(-2)+...+x(+1)+x(+2)+... We could well consider including this in lmtest one day: I'll speak to the maintainer. For now, as the current grangertest.default() method is based on waldtest() and lag(), which last works symmetrically, a quick hack is straightforward. I am including it for your convenience, but without any guarantee (my quick hacks don't usually work properly in the first place). I suggest you check the results by building up the two test models ""by hand"" and comparing them through waldtest{lmtest}. HTH Giovanni ** Original message ** Message: 8 Date: Mon, 9 Apr 2007 08:25:23 -0400 From: ""Chris Elsaesser""  Subject: [R] Modified Sims test To:  Message-ID: 	<04C44D9F040C8A43A18D04F65A8B68BB7D8344@spatcex001.spadac.com> Content-Type: text/plain;	charset=""us-ascii"" Does anyone know of a package that includes the Modified Sims test [Gewerke, 1983, Sims, 1972]? This test is used in econometrics and is a kind of alternative to the Granger test [Granger, 1969], which is in the package lmtest. Thanks in advance, chris Refernces: Gewerke, J., R. Meese, and W. Dent (1983), ""Comparing Alternative Tests of Causality in Temporal Systems: Analytic Results and Experimental Evidence."" Journal of Econometrics, 83, 161-194.  Granger, C.W.J. (1969), ""Investigating Causal Relations by Econometric Methods and Cross-Spectral Methods,"" Econometrica, 34, 424-438. Sims, C. (1972), ""Money, Income and Causality,"" American Economic Review, 62, 540-552. Chris Elsaesser, PhD            703.637.9421 (o) Principal Geospatial Scientist  703.371.7301 (m) SPADAC Inc. 7921 Jones Branch Dr. Suite 600 McLean, VA 22102 ------------------------------ Giovanni Millo Research Dept., Assicurazioni Generali SpA Via Machiavelli 4,  34131 Trieste (Italy) tel. +39 040 671184  fax  +39 040 671160   Ai sensi del D.Lgs. 196/2003 si precisa che le informazioni contenute in questo messaggio sono riservate ed a uso esclusivo del destinatario. Qualora il messaggio in parola Le fosse pervenuto per errore, La invitiamo ad eliminarlo senza copiarlo e a non inoltrarlo a terzi, dandocene gentilmente comunicazione. Grazie. Pursuant to Legislative Decree No. 196/2003, you are hereby informed that this message contains confidential information intended only for the use of the addressee. If you are not the addressee, and have received this message by mistake, please delete it and immediately notify us. You may not copy or disseminate this message to anyone. Thank you.",safe
"
I am sorry to announce that, as of 8/1/98, CW Technology will no longer
offer Miniboards for sale to individuals, outside the United States, or in
lots of less than 5.  Due to a lack of time and the resulting poor service,
I simply cannot continue to sell Miniboards to hobbyists in small quantities.
Kits will no longer be offered in any quantity - only assembled and tested
Miniboards will be sold.

ALL CURRENT ORDERS WILL BE FILLED AS QUICKLY AS POSSIBLE.

Sales will continue to universities and other institutions via PO and
prepay.  As stated above, the minimum quantity order is 5 assembled/tested
Miniboards.  To further streamline processing, a new simplified pricing
structure is also being instituted.  Assembled and tested Miniboards are
$120 each.  This 
price includes shipping via FedEx and there are NO OTHER processing or
handling fees.

I am sorry to stop offering this service to the hobbyist community.  I am
still willing to 
offer Miniboards in quantites of 5 or more to individuals as part of a
group buy.  This will 
be via prepay only and all organizing and post-order shipping is the
responsibility of the 
group buy coordinator.


",safe
"


CNN Alerts: bush






 



Alert Name: bush
Bush: Immigration bill will work

06/11/07 06:16 AM, EDT
President Bush, turning from adulation in the Balkans to difficulties back home, said Monday that his stalled immigration overhaul would be revived and his embattled attorney general would not fall under a Senate vote of no-confidence.
FULL STORY



You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings.
To manage your settings click here.                               
To alter your alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here.
Refer a friend or colleague to CNN's FREE personalized alerting service!


Cable News Network LP, LLLP. One CNN Center, Atlanta, Georgia 30303
© 2007 Cable News Network, LP, LLLP.
A Time Warner Company. All Rights Reserved.
Terms  under which this service is provided to you.
Read our privacy guidelines. Contact us.






",safe
"pierre - philippe ,
friday would be beter .
vince
pierre - philippe ste - marie on 10 / 09 / 2000 10 : 11 : 37 am
to : vince . j . kaminski @ enron . com
cc :
subject : re : mscf speaker series
dear mr . kaminski ,
it goes without saying that whoever come with you is invited for dinner .
would you prefer to have dinner on thursday night or friday night . i think
it would be better friday night as we could discuss the presentation .
sincerely ,
pierre - philippe ste - marie",safe
"Downloadable Software (DS) is a rapidly growing company providing high quality software. You've come to the right place if you need professionally implemented programming solutions for all kinds of usage. Thousands of happy customers have   already benefited from our products and solutions. Hundreds are joining this community every day.
We deliver superior software and services that empower our partners and   customers to dramatically improve their development, deployment, integration and   management of quality applications worldwide.VIEW ALL PRODUCTSMost popular OEM products:Microsoft Windows Vista Business
  Retail Price $299.00
  Our       $79.95Microsoft Office 2007 Enterprise 
  Retail Price $899.00
  Our       $79.95Macromedia Dreamweaver 8
  Retail Price $399.99
  Our       $49.95Adobe Creative Suite 2 Premium for Windows 
  Retail Price $1199.00
  Our       $149.95Microsoft Office 2003 Professional with Business Contact Manager for Outlook
  Retail Price $550.00
  Our       $69.95Adobe Illustrator CS2 
  Retail Price $499.00
  Our       $59.95 Adobe Premiere 2.0 
  Retail Price $849.00
  Our       $59.95 CorelDraw Graphics Suite X3
  Retail Price $399.00
  Our       $59.95 Macromedia Studio 8
  Retail Price  999.00
  Our        99.95 Autodesk AutoCAD 2007 
  Retail Price $3995.00
  Our       $129.95Intuit QuickBooks 2006 Premier Edition 
  Retail Price $399.95
  Our       $69.95 Avid Liquid Pro 7 
  Retail Price $999.00
  Our       $69.95Adobe Acrobat 8.0 Professional 
  Retail Price $449.00
  Our       $79.95Microsoft Money Home & Business 7 
  Retail Price $89.90
  Our       $39.95 MS Windows XP Professional with SP2 
  Retail Price $269.99
  Our       $49.95Adobe Photoshop CS2 V 9.0 
  Retail Price $599.00
  Our       $69.95 Micrîsoft Office XP Professional 
  Retail Price $499.00
  Our       $49.95VIEW ALL PRODUCTS

",phishing
"> On Wed, Aug 07, 2002 at 03:08:08PM -0400, R. A. Hettinga wrote:
> > At 6:54 PM +0100 on 8/7/02, Adam Back wrote:
> > > Palladiumized
> >
> > Palladiated?
> >

And the antonym? Odyssielded. Rhymes with shielded.

http://homepage.mac.com/cparada/GML/Odysseus.html

Odysseus was the first to learned the Palladium Oracles from the Seer Hellenus.
Odysseus neutralised (neutronised?) Palladium's defence for Troy.
Odysseus invented the first Trojan Horse.

Incidentally public revelation of the Palladium is supposed to be on
Seventh Day to the Ides of Jun, i.e. 8th. June. The Newsweek article was
a bit late.

http://www.clubs.psu.edu/aegsa/rome/jun06.htm


David Chia
http://xent.com/mailman/listinfo/fork",safe
"attached is the list of people from our team who were given spots as part of our business continuity plan . please make sure you have the desk covered for this weekend by getting them to test their spot if they need to do business from the building . as mentioned yesterday we will not have access to our new desks until 5 am monday morning .
tks and let me know if you have concerns , please note the testing times are listed below . donna not sure how you will manage retail ? let me know .
bob
- - - - - original message - - - - -
from : harrington , stephen r .
sent : wednesday , october 31 , 2001 11 : 26 am
to : davis , dana ; benson , robert ; quenet , joe ; broderick , paul j . ; gupta , gautam ; thomas , paul ; stepenovitch , joe ; campbell , larry ; makkai , peter ; phillips , william ; rogers , benjamin ; sturm , fletcher j . ; ballato , russell ; simpson , erik ; lorenz , matt ; baughman jr . , don ; kinser , john ; errigo , joe ; valdes , maria ; carson , mike ; hernandez , juan ; garcia , miguel ; laurent , dean ; podurgiel , laura ; gilbert - smith , doug ; king , jeff ; forney , john m . ; schiavone , paul ; saibi , eric ; arora , harry ; stalford , robert ; wang , steve ; gualy , jaime ; chen , hai ; will , lloyd ; may , tom ; miller , jeffrey ; coulter , kayne ; dean , clint ; gilbert , gerald ; burnett , lisa ; choate , jason ; lotz , gretchen ; hansen , patrick ; rust , bill ; bentley , corry ; day , smith l . ; white , stacey w . ; allen , thresa a . ; evans , casey ; vinson , donald wayne ; dahlke , andrea ; carter , tim ; chapman , tom ; franklin , warrick ; mattox , michael ; estrada , israel ; stevens , martha ; le , trang ; rivera , patricia ; fayett , juana ; durham , kim ; grace , rebecca m . ; black , tamara jae ; shoemake , lisa ; hennessy , sonia ; guerra , claudia ; kinsey , lisa ; wesneske , brian ; pendergrass , cora ; haynes , daniel ; brady , kevin ; lenart , kirk ; straight , margie ; schrab , mark l . ; gilmore , tammy ; dempsey , wes ; hall , bob m ; superty , robert ; ordway , chris ; sanchez , christina ; prudenti , dan ; collins , joann ; homco , meredith ; ramirez , robert ; dinari , sabra l . ; carter , tamara ; lamadrid , victor ; olsen , michael ; muzzy , charles t . ; smith , george ; villarreal , jesse ; trofholz , lisa ; lisk , daniel ; adams , jacqueline p . ; sutherland , jan ; groenewold , shannon ; mendel , shelly ; brewer , stacey j . ; christiansen , suzanne ; evans , ted ; spiegelhauer , walter ; chavez , alejandra ; kulic , sladana - anna ; bike , anne ; mills , bruce ; mclaughlin jr . , errol ; royed , jeff ; gossett , jeffrey c . ; taylor , joey ; keiser , kam ; heu , mog ; jones , monte ; winfree , o ' neal d . ; love , phillip m . ; palmer , b . scott ; lavorato , john ; kitchen , louise ; lewis , andrew h . ; storey , geoff ; shively , hunter s . ; williams , jason ( trading ) ; cuilla , martin ; mims , patrice l . ; donohoe , tom ; mckay , brad ; keavey , peter f . ; brawner , sandra f . ; hendrickson , scott ; neal , scott ; zipper , andy ; quigley , dutch ; arnold , john ; griffith , john ; may , larry ; maggi , mike ; lagrasta , fred ; farmer , daren j . ; baumbach , david ; bass , eric ; schwieger , jim ; parks , joe ; martin , thomas a . ; ermis , frank ; reitmeyer , jay ; holst , keith ; gay , randall l . ; allen , phillip k . ; saldana , alex ; jackson , brandee ; rangel , ina ; hogan , irena d . ; bates , kimberly ; choate , heather ; swinney , john ; sharma , shifali ; prejean , frank ; bennett , joel ; harding , jason ; glover , sheila ; carrington , clara ; casimir , reno ; hall , d . todd ; thomas , sheri ; reck , daniel ; arnold , matthew ; kravas , christopher ; ashman , john ; beckstead , jason ; arendes , mike ; perun , mike ; carey , brad ; olitsky , sandy ; landry , valerie ; auzenne , chevondra ; mcclellan , george ; pennix , chad ; massey ii , john ; pazos , juan ; mcgowan , kevin ; hochschild , lenny ; sonesson , martin ; wharton , marc ; groves , eric ; whitehead , jonathan ; robinson , ted ; economou , frank ; gagliardi , larry ; de la ossa , mario ; goughary , jim ; berry , philip ; mulholland , sarah ; wilson , john ; danaher , patrick ; fuller , robert ; jackson , lee ; hicks , w . wade ; story , s . craig ; bogucki , robert ; vitali , lisa ; metry , adam ; elliott , steven m . ; weaver , vickie j . ; engberg , alan ; nowlan jr . , john l . ; lebroc , christian ; tellez , tomas ; white , bill ; loosley , david ; south , chad ; gasper , michael j . ; norman , ina ; o ' toole , audry ; rambin , valarie ; posway , james ; tawney , mark ; piekielniak , elsa ; vu , steven ; ramachandran , sandeep ; gil , eduardo ; nguyen , michael ; ribeiro , claudio ; dinh le , huy ; crane , bob ; tamm , mike ; comeaux , clinton ; conner , andrew r . ; daniel , john ; deadwyler , erik ; epstein , jay ; richard , robert ; hermans , greg ; o ' donnell , kevin ; keenan , sean ; mao , shari ; ihrig , chad ; wilder , wesley ; asterman , tim ; haney , lori ; morris , stella l . ; newton , jerry ; zacouras , nick
cc : piper , greg ; pickering , mark ; parsons , andrew ; bucknell , martin ; rub , jenny ; klinke , sue ; favela , jose ; sonnier , jason ; cox , paige ; beck , sally
subject : bcp seat assignments
importance : high
all :
attached you will find a list that reflects your seat assignments for business continuity planning ( bcp ) . these seats are located on the 30 th and 31 st floors of enron center north ( ecn ) . as previously communicated , you will report to these designated seats in the event of an outage in ecs .
the exception to this is as follows :
if your seat assignment is located on the 31 st floor , you will report to your original location that you occupied prior to your move into ecs . this will hold true until the monday after thanksgiving , as we will have the 31 st floor seats set up at that time .
testing :
once you have moved to ecs , if you would like to test your bcp location , you will be able to test your seat for functionality every thursday from 3 - 6 pm . testing is not required , but is highly recommended .
if anyone has any questions or concerns about these procedures , please feel free to contact me at any time .
regards ,
stephen r . harrington
technical project manager , ecs project
enron net works , llc
w : 713 - 853 - 7619
p : 877 - 651 - 7361
c : 713 - 444 - 7279
stephen . harrington @ enron . com",safe
">+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Aug  1, 2008  3:58 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= TOP 10 VIDEOS 1. PARIS HILTON TAKES ON MCCAIN http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/06/wynter.paris.hilton.ad.cnn Paris Hilton swings back at Republican presidential candidate John McCain. Kareen Wynter reports. 2. BIKINI BARISTA STAND CLOSED http://www.cnn.com/video/partners/email/index.html?url=/video/living/2008/08/06/pkg.bikini.baristas.barred.kiro 3. TOT GRANDMA REACTS TO CHARGES http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/06/grace.mom.charged.cnn 4. MAGGOTS: THE NEW ANTIBIOTIC? http://www.cnn.com/video/partners/email/index.html?url=/video/health/2008/08/06/mcginty.uk.maggot.antibiotic.itn 5. ON YOUR MARK, GET SET, FLOAT! http://www.cnn.com/video/partners/email/index.html?url=/video/living/2008/08/06/vo.in.balloon.race.wxin 6. 'LOVE TRIANGLE MURDER' http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/06/dcl.london.in.session.trial.update.insession 7. TERI GARR'S DECADES OF HIDING http://www.cnn.com/video/partners/email/index.html?url=/video/health/2008/08/06/gupta.teri.garr.cnn 8. FAKE SEX AD DRAWS LAWSUIT http://www.cnn.com/video/partners/email/index.html?url=/video/tech/2008/08/06/dnt.wa.sex.ad.lawsuit.komo 9. 'WE NEED AN ECONOMIC SURGE' http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/06/sot.mccain.econo.surge.cnn 10. OBAMA GOT HIT IN THE HEAD? http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/06/sot.obama.asked.why.running.cnn TOP 10 STORIES 1. N. DAKOTA'S REAL-LIFE JED CLAMPETT http://www.cnn.com/2008/LIVING/wayoflife/08/05/oil.boomtown/index.html In the midst of a N. Dakota oil boom, a man born during the Great Depression is making a fortune after striking oil on his property. 2. OBAMA'S UPHILL POLLING BATTLE http://www.cnn.com/2008/POLITICS/08/06/obama.polls/index.html 3. D.A.: SEX CASE ABOUT 'PURE EVIL' http://www.cnn.com/2008/CRIME/08/06/sex.club.trial.ap/index.html 4. ANOTHER SIDE OF AMY RAY http://www.cnn.com/2008/SHOWBIZ/Music/08/06/amy.ray/index.html 5. COMMENTARY: BILL CLINTON'S UPSET http://www.cnn.com/2008/US/08/06/martin.billclinton/index.html 6. WOMEN DRIVEN TO DONATE EGGS http://www.cnn.com/2008/HEALTH/08/05/selling.eggs/index.html 7. ANTHRAX SUSPECT CALLED MISLEADING http://www.cnn.com/2008/CRIME/08/06/anthrax.case/index.html 8. MOUNTAIN LION IN BEDROOM KILLS DOG http://www.cnn.com/2008/US/08/06/mountain.lion.ap/index.html 9. REPORTS: MISTAKES DOOMED UTAH MINE http://www.cnn.com/2008/US/08/06/utah.mine.anniv.ap/index.html 10. BIN LADEN'S FORMER DRIVER GUILTY http://www.cnn.com/2008/CRIME/08/06/hamdan.trial/index.html CNN, The Most Trusted Name in News >    Cable News Network LP, LLLP.                       < >    One CNN Center, Atlanta, Georgia 30303             < >    2008 Cable News Network LP, LLLP.                  < >    A Time Warner Company.                             < >    All Rights Reserved.                               < ========================================================= =   Please send comments or suggestions by going to     = =           http://www.cnn.com/feedback/                = =                                                       = =      Read our privacy guidelines by going to          = =         http://www.cnn.com/privacy.html               = ========================================================= You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings, go to: http://www.cnn.com/linkto/bn.manage.html To unsubscribe from the Daily Top 10, go to http://cgi.cnn.com/m/clik?e=email1771@gvc.ceas-challenge.cc&l=cnn-dailytop10",phishing
